Time(s),HeartRate(1/min),TotalLungVolume(mL),RespirationRate(1/min),BloodVolume(mL)
45.96,72.017527,2758.915793,12.048193,5493.941244
45.98,72.017527,2760.708382,12.048193,5493.942170
46.00,72.017527,2762.258203,12.048193,5493.943031
46.02,72.017527,2763.563577,12.048193,5493.943830
46.04,72.017527,2764.622987,12.048193,5493.944572
46.06,72.017527,2765.435084,12.048193,5493.945267
46.08,72.017527,2765.998685,12.048193,5493.945924
46.10,72.017527,2766.312781,12.048193,5493.946552
46.12,72.017527,2766.376531,12.048193,5493.947158
46.14,72.017527,2766.189269,12.048193,5493.947748
46.16,72.017527,2765.750505,12.048193,5493.948329
46.18,72.017527,2765.059924,12.048193,5493.948905
46.20,72.017527,2764.117391,12.048193,5493.949480
46.22,72.017527,2762.922946,12.048193,5493.950059
46.24,72.017527,2761.476814,12.048193,5493.950648
46.26,72.017527,2759.779395,12.048193,5493.951256
46.28,72.017527,2757.831275,12.048193,5493.951885
46.30,72.017527,2755.633218,12.048193,5493.952534
46.32,72.017527,2753.186174,12.048193,5493.953204
46.34,72.017527,2750.491271,12.048193,5493.953894
46.36,72.017527,2747.549822,12.048193,5493.954604
46.38,72.017527,2744.363322,12.048193,5493.955334
46.40,72.017527,2740.933447,12.048193,5493.956084
46.42,72.017527,2737.262055,12.048193,5493.956853
46.44,72.017527,2733.351184,12.048193,5493.957642
46.46,72.017527,2729.203054,12.048193,5493.958449
46.48,72.017527,2724.820062,12.048193,5493.959275
46.50,72.017527,2720.204785,12.048193,5493.960118
46.52,72.017527,2715.359973,12.048193,5493.960980
46.54,72.017527,2710.288556,12.048193,5493.961859
46.56,72.017527,2704.993634,12.048193,5493.962755
46.58,72.017527,2699.478479,12.048193,5493.963668
46.60,72.017527,2693.746533,12.048193,5493.964598
46.62,72.017527,2687.801406,12.048193,5493.965543
46.64,72.017527,2681.646871,12.048193,5493.966505
46.66,72.017527,2675.286865,12.048193,5493.967483
46.68,72.017527,2668.725482,12.048193,5493.968476
46.70,72.016942,2661.966973,12.048193,5493.969484
46.72,72.016942,2655.015742,12.048193,5493.970507
46.74,72.016942,2647.876342,12.048193,5493.971544
46.76,72.016942,2640.553470,12.048193,5493.972594
46.78,72.016942,2633.051967,12.048193,5493.973626
46.80,72.016942,2625.376809,12.048193,5493.974613
46.82,72.016942,2617.533105,12.048193,5493.975540
46.84,72.016942,2609.526093,12.048193,5493.976401
46.86,72.016942,2601.361132,12.048193,5493.977199
46.88,72.016942,2593.043701,12.048193,5493.977942
46.90,72.016942,2584.579391,12.048193,5493.978637
46.92,72.016942,2575.973900,12.048193,5493.979294
46.94,72.016942,2567.233026,12.048193,5493.979922
46.96,72.016942,2558.362663,12.048193,5493.980528
46.98,72.016942,2549.368794,12.048193,5493.981119
47.00,72.016942,2540.257483,12.048193,5493.981700
47.02,72.016942,2531.034872,12.048193,5493.982276
47.04,72.016942,2521.707170,12.048193,5493.982851
47.06,72.016942,2512.280648,12.048193,5493.983429
47.08,72.016942,2502.761632,12.048193,5493.984019
47.10,72.016942,2493.156494,12.048193,5493.984627
47.12,72.016942,2483.471647,12.048193,5493.985256
47.14,72.016942,2473.713535,12.048193,5493.985905
47.16,72.016942,2463.888626,12.048193,5493.986575
47.18,72.016942,2454.003403,12.048193,5493.987265
47.20,72.016942,2444.064360,12.048193,5493.987975
47.22,72.016942,2434.077988,12.048193,5493.988705
47.24,72.016942,2424.050772,12.048193,5493.989455
47.26,72.016942,2413.989179,12.048193,5493.990225
47.28,72.016942,2403.899652,12.048193,5493.991013
47.30,72.016942,2393.788601,12.048193,5493.991820
47.32,72.016942,2383.662397,12.048193,5493.992646
47.34,72.016942,2373.527360,12.048193,5493.993490
47.36,72.016942,2363.389752,12.048193,5493.994352
47.38,72.016942,2353.255774,12.048193,5493.995231
47.40,72.016942,2343.131551,12.048193,5493.996127
47.42,72.016942,2333.023129,12.048193,5493.997040
47.44,72.016942,2322.936467,12.048193,5493.997970
47.46,72.016942,2312.877428,12.048193,5493.998916
47.48,72.016942,2302.851774,12.048193,5493.999878
47.50,72.016942,2293.632083,12.048193,5494.000855
47.52,72.016942,2285.764636,12.048193,5494.001848
47.54,72.016063,2279.075117,12.048193,5494.002856
47.56,72.016063,2273.401939,12.048193,5494.003879
47.58,72.016063,2268.600001,12.048193,5494.004916
47.60,72.016063,2264.541504,12.048193,5494.005967
47.62,72.016063,2261.115291,12.048193,5494.007000
47.64,72.016063,2258.225491,12.048193,5494.007987
47.66,72.016063,2255.789909,12.048193,5494.008913
47.68,72.016063,2253.738374,12.048193,5494.009775
47.70,72.016063,2252.011175,12.048193,5494.010574
47.72,72.016063,2250.557626,12.048193,5494.011317
47.74,72.016063,2249.334781,12.048193,5494.012012
47.76,72.016063,2248.306312,12.048193,5494.012670
47.78,72.016063,2247.441526,12.048193,5494.013298
47.80,72.016063,2246.714515,12.048193,5494.013904
47.82,72.016063,2246.103430,12.048193,5494.014496
47.84,72.016063,2245.589858,12.048193,5494.015077
47.86,72.016063,2245.158287,12.048193,5494.015654
47.88,72.016063,2244.795661,12.048193,5494.016229
47.90,72.016063,2244.490991,12.048193,5494.016808
47.92,72.016063,2244.235031,12.048193,5494.017398
47.94,72.016063,2244.020006,12.048193,5494.018007
47.96,72.016063,2243.839378,12.048193,5494.018636
47.98,72.016063,2243.687652,12.048193,5494.019286
48.00,72.016063,2243.560207,12.048193,5494.019956
48.02,72.016063,2243.453160,12.048193,5494.020647
48.04,72.016063,2243.363249,12.048193,5494.021358
48.06,72.016063,2243.287732,12.048193,5494.022088
48.08,72.016063,2243.224306,12.048193,5494.022839
48.10,72.016063,2243.171036,12.048193,5494.023608
48.12,72.016063,2243.126297,12.048193,5494.024397
48.14,72.016063,2243.088722,12.048193,5494.025205
48.16,72.016063,2243.057164,12.048193,5494.026031
48.18,72.016063,2243.030660,12.048193,5494.026876
48.20,72.016063,2243.008402,12.048193,5494.027738
48.22,72.016063,2242.989708,12.048193,5494.028617
48.24,72.016063,2242.974008,12.048193,5494.029514
48.26,72.016063,2242.960823,12.048193,5494.030427
48.28,72.016063,2242.949750,12.048193,5494.031357
48.30,72.016063,2242.940450,12.048193,5494.032304
48.32,72.016063,2242.932640,12.048193,5494.033266
48.34,72.016063,2242.926081,12.048193,5494.034244
48.36,72.016063,2242.920573,12.048193,5494.035237
48.38,72.014888,2242.915947,12.048193,5494.036246
48.40,72.014888,2242.912062,12.048193,5494.037269
48.42,72.014888,2242.908799,12.048193,5494.038306
48.44,72.014888,2242.906059,12.048193,5494.039358
48.46,72.014888,2242.903758,12.048193,5494.040390
48.48,72.014888,2242.901825,12.048193,5494.041377
48.50,72.014888,2242.900202,12.048193,5494.042304
48.52,72.014888,2242.898839,12.048193,5494.043166
48.54,72.014888,2242.897694,12.048193,5494.043965
48.56,72.014888,2242.896733,12.048193,5494.044707
48.58,72.014888,2242.895926,12.048193,5494.045403
48.60,72.014888,2242.895248,12.048193,5494.046060
48.62,72.014888,2242.894678,12.048193,5494.046689
48.64,72.014888,2242.894200,12.048193,5494.047295
48.66,72.014888,2242.893799,12.048193,5494.047886
48.68,72.014888,2242.893461,12.048193,5494.048468
48.70,72.014888,2242.893178,12.048193,5494.049044
48.72,72.014888,2242.892940,12.048193,5494.049620
48.74,72.014888,2242.892740,12.048193,5494.050199
48.76,72.014888,2242.892573,12.048193,5494.050789
48.78,72.014888,2242.892432,12.048193,5494.051397
48.80,72.014888,2242.892313,12.048193,5494.052026
48.82,72.014888,2242.892214,12.048193,5494.052676
48.84,72.014888,2242.892131,12.048193,5494.053346
48.86,72.014888,2242.892060,12.048193,5494.054037
48.88,72.014888,2242.892002,12.048193,5494.054747
48.90,72.014888,2242.891952,12.048193,5494.055478
48.92,72.014888,2242.891911,12.048193,5494.056228
48.94,72.014888,2242.891876,12.048193,5494.056998
48.96,72.014888,2242.891847,12.048193,5494.057787
48.98,72.014888,2242.891822,12.048193,5494.058594
49.00,72.014888,2242.891801,12.048193,5494.059420
49.02,72.014888,2242.891784,12.048193,5494.060264
49.04,72.014888,2242.891769,12.048193,5494.061126
49.06,72.014888,2242.891757,12.048193,5494.062006
49.08,72.014888,2242.891747,12.048193,5494.062902
49.10,72.014888,2242.891738,12.048193,5494.063816
49.12,72.014888,2242.891731,12.048193,5494.064745
49.14,72.014888,2242.891725,12.048193,5494.065692
49.16,72.014888,2242.891720,12.048193,5494.066654
49.18,72.014888,2242.891716,12.048193,5494.067631
49.20,72.014888,2242.891712,12.048193,5494.068625
49.22,72.014162,2242.891709,12.048193,5494.069633
49.24,72.014162,2242.891706,12.048193,5494.070656
49.26,72.014162,2242.891704,12.048193,5494.071693
49.28,72.014162,2242.891702,12.048193,5494.072744
49.30,72.014162,2242.891701,12.048193,5494.073777
49.32,72.014162,2242.891700,12.048193,5494.074764
49.34,72.014162,2242.891699,12.048193,5494.075690
49.36,72.014162,2242.891698,12.048193,5494.076552
49.38,72.014162,2242.891697,12.048193,5494.077350
49.40,72.014162,2242.891696,12.048193,5494.078093
49.42,72.014162,2242.891696,12.048193,5494.078788
49.44,72.014162,2244.297056,12.048193,5494.079446
49.46,72.014162,2246.919122,12.048193,5494.080074
49.48,72.014162,2250.581778,12.048193,5494.080680
49.50,72.014162,2255.128100,12.048193,5494.081271
49.52,72.014162,2260.421877,12.048193,5494.081853
49.54,72.014162,2266.346685,12.048193,5494.082429
49.56,72.014162,2272.803902,12.048193,5494.083004
49.58,72.014162,2279.710400,12.048193,5494.083583
49.60,72.014162,2286.996265,12.048193,5494.084173
49.62,72.014162,2294.602713,12.048193,5494.084781
49.64,72.014162,2302.480257,12.048193,5494.085410
49.66,72.014162,2310.587137,12.048193,5494.086060
49.68,72.014162,2318.887992,12.048193,5494.086730
49.70,72.014162,2327.352746,12.048193,5494.087420
49.72,72.014162,2335.955685,12.048193,5494.088131
49.74,72.014162,2344.674689,12.048193,5494.088861
49.76,72.014162,2353.490602,12.048193,5494.089612
49.78,72.014162,2362.386704,12.048193,5494.090381
49.80,72.014162,2371.348284,12.048193,5494.091170
49.82,72.014162,2380.362285,12.048193,5494.091977
49.84,72.014162,2389.417011,12.048193,5494.092803
49.86,72.014162,2398.501885,12.048193,5494.093647
49.88,72.014162,2407.607254,12.048193,5494.094509
49.90,72.014162,2416.724224,12.048193,5494.095388
49.92,72.014162,2425.844524,12.048193,5494.096285
49.94,72.014162,2434.960398,12.048193,5494.097198
49.96,72.014162,2444.064513,12.048193,5494.098128
49.98,72.014162,2453.149884,12.048193,5494.099074
50.00,72.014162,2462.209811,12.048193,5494.100036
50.02,72.014162,2471.237830,12.048193,5494.101013
50.04,72.014162,2480.227674,12.048193,5494.102006
50.06,72.013572,2489.173235,12.048193,5494.103015
50.08,72.013572,2498.068536,12.048193,5494.104038
50.10,72.013572,2506.907715,12.048193,5494.105075
50.12,72.013572,2515.685002,12.048193,5494.106126
50.14,72.013572,2524.394705,12.048193,5494.107158
50.16,72.013572,2533.031201,12.048193,5494.108145
50.18,72.013572,2541.588928,12.048193,5494.109071
50.20,72.013572,2550.062374,12.048193,5494.109933
50.22,72.013572,2558.446078,12.048193,5494.110731
50.24,72.013572,2566.734625,12.048193,5494.111474
50.26,72.013572,2574.922641,12.048193,5494.112169
50.28,72.013572,2583.004798,12.048193,5494.112827
50.30,72.013572,2590.975809,12.048193,5494.113455
50.32,72.013572,2598.830433,12.048193,5494.114061
50.34,72.013572,2606.563472,12.048193,5494.114652
50.36,72.013572,2614.169778,12.048193,5494.115233
50.38,72.013572,2621.644253,12.048193,5494.115809
50.40,72.013572,2628.981849,12.048193,5494.116385
50.42,72.013572,2636.177578,12.048193,5494.116963
50.44,72.013572,2643.226509,12.048193,5494.117553
50.46,72.013572,2650.123777,12.048193,5494.118161
50.48,72.013572,2656.864581,12.048193,5494.118790
50.50,72.013572,2663.444194,12.048193,5494.119440
50.52,72.013572,2669.857961,12.048193,5494.120110
50.54,72.013572,2676.101308,12.048193,5494.120800
50.56,72.013572,2682.169746,12.048193,5494.121511
50.58,72.013572,2688.058870,12.048193,5494.122241
50.60,72.013572,2693.764368,12.048193,5494.122991
50.62,72.013572,2699.282027,12.048193,5494.123760
50.64,72.013572,2704.607729,12.048193,5494.124549
50.66,72.013572,2709.737463,12.048193,5494.125356
50.68,72.013572,2714.667328,12.048193,5494.126182
50.70,72.013572,2719.393532,12.048193,5494.127026
50.72,72.013572,2723.912401,12.048193,5494.127888
50.74,72.013572,2728.220382,12.048193,5494.128767
50.76,72.013572,2732.314045,12.048193,5494.129663
50.78,72.013572,2736.190087,12.048193,5494.130577
50.80,72.013572,2739.845339,12.048193,5494.131506
50.82,72.013572,2743.276765,12.048193,5494.132452
50.84,72.013572,2746.481468,12.048193,5494.133414
50.86,72.013572,2749.456692,12.048193,5494.134392
50.88,72.013572,2752.199828,12.048193,5494.135385
50.90,72.012977,2754.708413,12.048193,5494.136393
50.92,72.012977,2756.980135,12.048193,5494.137416
50.94,72.012977,2759.012839,12.048193,5494.138453
50.96,72.012977,2760.804522,12.048193,5494.139504
50.98,72.012977,2762.353343,12.048193,5494.140536
51.00,72.012977,2763.657624,12.048193,5494.141523
51.02,72.012977,2764.715847,12.048193,5494.142450
51.04,72.012977,2765.526663,12.048193,5494.143311
51.06,72.012977,2766.088892,12.048193,5494.144110
51.08,72.012977,2766.401522,12.048193,5494.144852
51.10,72.012977,2766.463715,12.048193,5494.145547
51.12,72.012977,2766.274805,12.048193,5494.146205
51.14,72.012977,2765.834303,12.048193,5494.146833
51.16,72.012977,2765.141895,12.048193,5494.147439
51.18,72.012977,2764.197445,12.048193,5494.148030
51.20,72.012977,2763.000998,12.048193,5494.148611
51.22,72.012977,2761.552776,12.048193,5494.149188
51.24,72.012977,2759.853183,12.048193,5494.149763
51.26,72.012977,2757.902806,12.048193,5494.150342
51.28,72.012977,2755.702411,12.048193,5494.150931
51.30,72.012977,2753.252948,12.048193,5494.151540
51.32,72.012977,2750.555548,12.048193,5494.152168
51.34,72.012977,2747.611526,12.048193,5494.152818
51.36,72.012977,2744.422377,12.048193,5494.153488
51.38,72.012977,2740.989782,12.048193,5494.154178
51.40,72.012977,2737.315599,12.048193,5494.154889
51.42,72.012977,2733.401869,12.048193,5494.155619
51.44,72.012977,2729.250814,12.048193,5494.156369
51.46,72.012977,2724.864833,12.048193,5494.157139
51.48,72.012977,2720.246506,12.048193,5494.157927
51.50,72.012977,2715.398586,12.048193,5494.158735
51.52,72.012977,2710.324005,12.048193,5494.159561
51.54,72.012977,2705.025866,12.048193,5494.160405
51.56,72.012977,2699.507443,12.048193,5494.161266
51.58,72.012977,2693.772183,12.048193,5494.162146
51.60,72.012977,2687.823698,12.048193,5494.163042
51.62,72.012977,2681.665763,12.048193,5494.163955
51.64,72.012977,2675.302319,12.048193,5494.164885
51.66,72.012977,2668.737462,12.048193,5494.165831
51.68,72.012977,2661.975449,12.048193,5494.166793
51.70,72.012977,2655.020685,12.048193,5494.167771
51.72,72.012977,2647.877727,12.048193,5494.168764
51.74,72.012188,2640.551276,12.048193,5494.169772
51.76,72.012188,2633.046176,12.048193,5494.170795
51.78,72.012188,2625.367406,12.048193,5494.171832
51.80,72.012188,2617.520079,12.048193,5494.172883
51.82,72.012188,2609.509436,12.048193,5494.173915
51.84,72.012188,2601.340842,12.048193,5494.174902
51.86,72.012188,2593.019777,12.048193,5494.175829
51.88,72.012188,2584.551837,12.048193,5494.176690
51.90,72.012188,2575.942723,12.048193,5494.177489
51.92,72.012188,2567.198237,12.048193,5494.178231
51.94,72.012188,2558.324277,12.048193,5494.178927
51.96,72.012188,2549.326829,12.048193,5494.179584
51.98,72.012188,2540.211962,12.048193,5494.180212
52.00,72.012188,2530.985820,12.048193,5494.180818
52.02,72.012188,2521.654617,12.048193,5494.181410
52.04,72.012188,2512.224626,12.048193,5494.181991
52.06,72.012188,2502.702178,12.048193,5494.182567
52.08,72.012188,2493.093649,12.048193,5494.183143
52.10,72.012188,2483.405454,12.048193,5494.183722
52.12,72.012188,2473.644040,12.048193,5494.184311
52.14,72.012188,2463.815880,12.048193,5494.184920
52.16,72.012188,2453.927461,12.048193,5494.185549
52.18,72.012188,2443.985277,12.048193,5494.186198
52.20,72.012188,2433.995825,12.048193,5494.186868
52.22,72.012188,2423.965592,12.048193,5494.187559
52.24,72.012188,2413.901047,12.048193,5494.188269
52.26,72.012188,2403.808638,12.048193,5494.189000
52.28,72.012188,2393.694776,12.048193,5494.189750
52.30,72.012188,2383.565835,12.048193,5494.190520
52.32,72.012188,2373.428137,12.048193,5494.191308
52.34,72.012188,2363.287948,12.048193,5494.192116
52.36,72.012188,2353.151469,12.048193,5494.192942
52.38,72.012188,2343.024829,12.048193,5494.193786
52.40,72.012188,2332.914075,12.048193,5494.194648
52.42,72.012188,2322.825167,12.048193,5494.195527
52.44,72.012188,2312.763971,12.048193,5494.196423
52.46,72.012188,2302.736250,12.048193,5494.197337
52.48,72.012188,2293.533221,12.048193,5494.198267
52.50,72.012188,2285.680410,12.048193,5494.199213
52.52,72.012188,2279.003588,12.048193,5494.200175
52.54,72.012188,2273.341334,12.048193,5494.201152
52.56,72.012188,2268.548740,12.048193,5494.202145
52.58,72.011116,2264.498204,12.048193,5494.203154
52.60,72.011116,2261.078754,12.048193,5494.204177
52.62,72.011116,2258.194686,12.048193,5494.205214
52.64,72.011116,2255.763954,12.048193,5494.206265
52.66,72.011116,2253.716518,12.048193,5494.207297
52.68,72.011116,2251.992778,12.048193,5494.208285
52.70,72.011116,2250.542146,12.048193,5494.209211
52.72,72.011116,2249.321760,12.048193,5494.210073
52.74,72.011116,2248.295362,12.048193,5494.210872
52.76,72.011116,2247.432320,12.048193,5494.211615
52.78,72.011116,2246.706777,12.048193,5494.212311
52.80,72.011116,2246.096926,12.048193,5494.212969
52.82,72.011116,2245.584392,12.048193,5494.213597
52.84,72.011116,2245.153694,12.048193,5494.214204
52.86,72.011116,2244.791802,12.048193,5494.214795
52.88,72.011116,2244.487749,12.048193,5494.215377
52.90,72.011116,2244.232307,12.048193,5494.215954
52.92,72.011116,2244.017718,12.048193,5494.216530
52.94,72.011116,2243.837456,12.048193,5494.217109
52.96,72.011116,2243.686037,12.048193,5494.217699
52.98,72.011116,2243.558851,12.048193,5494.218308
53.00,72.011116,2243.452021,12.048193,5494.218937
53.02,72.011116,2243.362292,12.048193,5494.219587
53.04,72.011116,2243.286929,12.048193,5494.220258
53.06,72.011116,2243.223632,12.048193,5494.220948
53.08,72.011116,2243.170470,12.048193,5494.221659
53.10,72.011116,2243.125821,12.048193,5494.222390
53.12,72.011116,2243.088322,12.048193,5494.223141
53.14,72.011116,2243.056828,12.048193,5494.223911
53.16,72.011116,2243.030378,12.048193,5494.224700
53.18,72.011116,2243.008165,12.048193,5494.225508
53.20,72.011116,2242.989509,12.048193,5494.226334
53.22,72.011116,2242.973841,12.048193,5494.227178
53.24,72.011116,2242.960683,12.048193,5494.228040
53.26,72.011116,2242.949632,12.048193,5494.228920
53.28,72.011116,2242.940351,12.048193,5494.229817
53.30,72.011116,2242.932557,12.048193,5494.230730
53.32,72.011116,2242.926012,12.048193,5494.231660
53.34,72.011116,2242.920514,12.048193,5494.232607
53.36,72.011116,2242.915898,12.048193,5494.233569
53.38,72.011116,2242.912021,12.048193,5494.234547
53.40,72.011116,2242.908764,12.048193,5494.235541
53.42,72.009762,2242.906030,12.048193,5494.236549
53.44,72.009762,2242.903733,12.048193,5494.237572
53.46,72.009762,2242.901805,12.048193,5494.238610
53.48,72.009762,2242.900185,12.048193,5494.239661
53.50,72.009762,2242.898825,12.048193,5494.240694
53.52,72.009762,2242.897682,12.048193,5494.241681
53.54,72.009762,2242.896723,12.048193,5494.242608
53.56,72.009762,2242.895917,12.048193,5494.243470
53.58,72.009762,2242.895241,12.048193,5494.244269
53.60,72.009762,2242.894672,12.048193,5494.245012
53.62,72.009762,2242.894195,12.048193,5494.245708
53.64,72.009762,2242.893794,12.048193,5494.246366
53.66,72.009762,2242.893458,12.048193,5494.246994
53.68,72.009762,2242.893175,12.048193,5494.247601
53.70,72.009762,2242.892938,12.048193,5494.248192
53.72,72.009762,2242.892738,12.048193,5494.248774
53.74,72.009762,2242.892571,12.048193,5494.249351
53.76,72.009762,2242.892430,12.048193,5494.249927
53.78,72.009762,2242.892312,12.048193,5494.250506
53.80,72.009762,2242.892213,12.048193,5494.251096
53.82,72.009762,2242.892130,12.048193,5494.251705
53.84,72.009762,2242.892060,12.048193,5494.252334
53.86,72.009762,2242.892001,12.048193,5494.252984
53.88,72.009762,2242.891952,12.048193,5494.253655
53.90,72.009762,2242.891910,12.048193,5494.254345
53.92,72.009762,2242.891875,12.048193,5494.255056
53.94,72.009762,2242.891846,12.048193,5494.255787
53.96,72.009762,2242.891822,12.048193,5494.256538
53.98,72.009762,2242.891801,12.048193,5494.257308
54.00,72.009762,2242.891784,12.048193,5494.258097
54.02,72.009762,2242.891769,12.048193,5494.258904
54.04,72.009762,2242.891757,12.048193,5494.259731
54.06,72.009762,2242.891747,12.048193,5494.260575
54.08,72.009762,2242.891738,12.048193,5494.261437
54.10,72.009762,2242.891731,12.048193,5494.262317
54.12,72.009762,2242.891725,12.048193,5494.263213
54.14,72.009762,2242.891720,12.048193,5494.264127
54.16,72.009762,2242.891715,12.048193,5494.265057
54.18,72.009762,2242.891712,12.048193,5494.266003
54.20,72.009762,2242.891709,12.048193,5494.266965
54.22,72.009762,2242.891706,12.048193,5494.267943
54.24,72.009762,2242.891704,12.048193,5494.268937
54.26,72.008690,2242.891702,12.048193,5494.269945
54.28,72.008690,2242.891701,12.048193,5494.270968
54.30,72.008690,2242.891700,12.048193,5494.272006
54.32,72.008690,2242.891699,12.048193,5494.273057
54.34,72.008690,2242.891698,12.048193,5494.274089
54.36,72.008690,2242.891697,12.048193,5494.275077
54.38,72.008690,2242.891696,12.048193,5494.276003
54.40,72.008690,2242.891696,12.048193,5494.276865
54.42,72.008690,2244.297369,12.048193,5494.277664
54.44,72.008690,2246.920018,12.048193,5494.278407
54.46,72.008690,2250.583490,12.048193,5494.279103
54.48,72.008690,2255.130824,12.048193,5494.279761
54.50,72.008690,2260.425779,12.048193,5494.280389
54.52,72.008690,2266.351906,12.048193,5494.280996
54.54,72.008690,2272.810562,12.048193,5494.281587
54.56,72.008690,2279.718600,12.048193,5494.282169
54.58,72.008690,2287.006090,12.048193,5494.282746
54.60,72.008690,2294.614237,12.048193,5494.283321
54.62,72.008690,2302.493542,12.048193,5494.283900
54.64,72.008690,2310.602237,12.048193,5494.284490
54.66,72.008690,2318.904953,12.048193,5494.285099
54.68,72.008690,2327.371607,12.048193,5494.285729
54.70,72.008690,2335.976480,12.048193,5494.286379
54.72,72.008690,2344.697447,12.048193,5494.287049
54.74,72.008690,2353.515346,12.048193,5494.287740
54.76,72.008690,2362.413454,12.048193,5494.288451
54.78,72.008690,2371.377057,12.048193,5494.289181
54.80,72.008690,2380.393094,12.048193,5494.289932
54.82,72.008690,2389.449865,12.048193,5494.290702
54.84,72.008690,2398.536792,12.048193,5494.291491
54.86,72.008690,2407.644217,12.048193,5494.292298
54.88,72.008690,2416.763245,12.048193,5494.293124
54.90,72.008690,2425.885601,12.048193,5494.293969
54.92,72.008690,2435.003528,12.048193,5494.294831
54.94,72.008690,2444.109690,12.048193,5494.295710
54.96,72.008690,2453.197097,12.048193,5494.296607
54.98,72.008690,2462.259051,12.048193,5494.297520
55.00,72.008690,2471.289083,12.048193,5494.298450
55.02,72.008690,2480.280924,12.048193,5494.299397
55.04,72.008690,2489.228463,12.048193,5494.300359
55.06,72.008690,2498.125722,12.048193,5494.301337
55.08,72.008690,2506.966836,12.048193,5494.302330
55.10,72.007750,2515.746033,12.048193,5494.303338
55.12,72.007750,2524.457618,12.048193,5494.304362
55.14,72.007750,2533.095966,12.048193,5494.305399
55.16,72.007750,2541.655513,12.048193,5494.306450
55.18,72.007750,2550.130744,12.048193,5494.307482
55.20,72.007750,2558.516197,12.048193,5494.308470
55.22,72.007750,2566.806454,12.048193,5494.309396
55.24,72.007750,2574.996139,12.048193,5494.310258
55.26,72.007750,2583.079921,12.048193,5494.311057
55.28,72.007750,2591.052512,12.048193,5494.311800
55.30,72.007750,2598.908668,12.048193,5494.312496
55.32,72.007750,2606.643189,12.048193,5494.313153
55.34,72.007750,2614.250925,12.048193,5494.313781
55.36,72.007750,2621.726775,12.048193,5494.314388
55.38,72.007750,2629.065691,12.048193,5494.314979
55.40,72.007750,2636.262681,12.048193,5494.315561
55.42,72.007750,2643.312814,12.048193,5494.316138
55.44,72.007750,2650.211221,12.048193,5494.316713
55.46,72.007750,2656.953101,12.048193,5494.317293
55.48,72.007750,2663.533723,12.048193,5494.317882
55.50,72.007750,2669.948433,12.048193,5494.318491
55.52,72.007750,2676.192653,12.048193,5494.319121
55.54,72.007750,2682.261893,12.048193,5494.319770
55.56,72.007750,2688.151746,12.048193,5494.320441
55.58,72.007750,2693.857900,12.048193,5494.321131
55.60,72.007750,2699.376138,12.048193,5494.321842
55.62,72.007750,2704.702343,12.048193,5494.322573
55.64,72.007750,2709.832502,12.048193,5494.323323
55.66,72.007750,2714.762711,12.048193,5494.324093
55.68,72.007750,2719.489179,12.048193,5494.324882
55.70,72.007750,2724.008230,12.048193,5494.325690
55.72,72.007750,2728.316310,12.048193,5494.326516
55.74,72.007750,2732.409987,12.048193,5494.327360
55.76,72.007750,2736.285959,12.048193,5494.328222
55.78,72.007750,2739.941056,12.048193,5494.329101
55.80,72.007750,2743.372239,12.048193,5494.329998
55.82,72.007750,2746.576612,12.048193,5494.330911
55.84,72.007750,2749.551420,12.048193,5494.331841
55.86,72.007750,2752.294050,12.048193,5494.332787
55.88,72.007750,2754.802041,12.048193,5494.333750
55.90,72.007750,2757.073081,12.048193,5494.334727
55.92,72.007750,2759.105013,12.048193,5494.335721
55.94,72.006879,2760.895836,12.048193,5494.336729
55.96,72.006879,2762.443708,12.048193,5494.337752
55.98,72.006879,2763.746949,12.048193,5494.338789
56.00,72.006879,2764.804045,12.048193,5494.339840
56.02,72.006879,2765.613645,12.048193,5494.340873
56.04,72.006879,2766.174570,12.048193,5494.341860
56.06,72.006879,2766.485808,12.048193,5494.342787
56.08,72.006879,2766.546522,12.048193,5494.343648
56.10,72.006879,2766.356046,12.048193,5494.344447
56.12,72.006879,2765.913892,12.048193,5494.345190
56.14,72.006879,2765.219748,12.048193,5494.345886
56.16,72.006879,2764.273478,12.048193,5494.346543
56.18,72.006879,2763.075128,12.048193,5494.347171
56.20,72.006879,2761.624922,12.048193,5494.347778
56.22,72.006879,2759.923265,12.048193,5494.348369
56.24,72.006879,2757.970744,12.048193,5494.348951
56.26,72.006879,2755.768128,12.048193,5494.349528
56.28,72.006879,2753.316367,12.048193,5494.350103
56.30,72.006879,2750.616595,12.048193,5494.350683
56.32,72.006879,2747.670128,12.048193,5494.351273
56.34,72.006879,2744.478465,12.048193,5494.351881
56.36,72.006879,2741.043285,12.048193,5494.352511
56.38,72.006879,2737.366450,12.048193,5494.353161
56.40,72.006879,2733.450005,12.048193,5494.353831
56.42,72.006879,2729.296171,12.048193,5494.354521
56.44,72.006879,2724.907352,12.048193,5494.355232
56.46,72.006879,2720.286127,12.048193,5494.355963
56.48,72.006879,2715.435256,12.048193,5494.356713
56.50,72.006879,2710.357669,12.048193,5494.357483
56.52,72.006879,2705.056474,12.048193,5494.358272
56.54,72.006879,2699.534949,12.048193,5494.359080
56.56,72.006879,2693.796541,12.048193,5494.359906
56.58,72.006879,2687.844865,12.048193,5494.360750
56.60,72.006879,2681.683701,12.048193,5494.361612
56.62,72.006879,2675.316991,12.048193,5494.362491
56.64,72.006879,2668.748836,12.048193,5494.363388
56.66,72.006879,2661.983494,12.048193,5494.364301
